Chromosome	start	id	Nut.0h	Nut.1h	Nut.4h	Nut.7h	Nut.10h	Nut.24h
8	70187500	1620	662500	0	662500	0	662500	0
8	70600000	1621	0	0	0	0	0	1043750
8	70850000	1622	793750	793750	793750	793750	793750	0
8	71643750	1623	412500	412500	412500	412500	412500	412500
8	72056250	1624	2293750	2293750	2293750	2293750	2293750	2293750
8	74350000	1625	350000	1350000	1350000	1350000	1350000	1350000
8	74700000	1626	500000	0	0	0	0	0
8	75200000	1627	250000	0	0	0	0	0
8	75450000	1628	250000	0	0	0	0	0
8	75700000	1629	1550000	1550000	1550000	1550000	1550000	1550000
8	77250000	1630	900000	900000	900000	900000	900000	900000
8	78150000	1631	2850000	2850000	2850000	2850000	2850000	2850000
8	81000000	1632	950000	950000	950000	950000	950000	950000
8	81950000	1633	325000	325000	325000	325000	325000	325000
8	82275000	1634	1675000	1675000	1675000	1675000	1675000	1675000
8	83950000	1635	700000	1123437	1123437	1123437	1123437	1123437
8	84650000	1636	423437	0	0	0	0	0
8	85073437	1637	726563	726563	726563	726563	726563	726563
8	85800000	1638	250000	250000	250000	800000	250000	250000
8	86050000	1639	550000	550000	550000	0	550000	550000
8	86600000	1640	400000	750000	750000	750000	400000	400000
8	87000000	1641	350000	0	0	0	350000	350000
8	87350000	1642	350000	550000	550000	350000	350000	550000
8	87700000	1643	200000	0	0	200000	200000	0
8	87900000	1644	450000	775000	775000	775000	1393750	1393750
8	88350000	1645	325000	0	0	0	0	0
8	88675000	1646	375000	937500	618750	618750	0	0
8	89050000	1647	243750	0	0	0	0	0
8	89293750	1648	318750	0	318750	318750	318750	318750
8	89612500	1649	337500	337500	0	0	337500	0
8	89950000	1650	0	0	0	0	0	0
9	293750	1651	331250	0	331250	331250	331250	0
9	625000	1652	275000	275000	275000	275000	275000	1596875
9	900000	1653	250000	250000	250000	250000	650000	0
9	1150000	1654	400000	400000	400000	400000	0	0
9	1550000	1655	671875	671875	671875	671875	671875	0
9	1700000	1656	0	0	0	0	0	0
9	1950000	1657	0	0	0	0	0	0
9	2221875	1658	662500	412500	412500	412500	412500	662500
9	2634375	1659	0	250000	1078125	250000	250000	0
9	2884375	1660	565625	565625	0	565625	565625	565625
9	3450000	1661	600000	262500	0	262500	600000	1625000
9	3712500	1662	0	337500	337500	337500	0	0
9	4050000	1663	300000	300000	1025000	300000	300000	0
9	4350000	1664	725000	725000	0	725000	725000	0
9	5075000	1665	325000	325000	325000	325000	325000	325000
9	5400000	1666	950000	950000	950000	950000	950000	950000
9	6350000	1667	275000	275000	598437	598437	275000	598437
9	6625000	1668	323437	323437	0	0	323437	0
9	6948437	1669	276563	276563	1289063	1840625	276563	1840625
9	7225000	1670	375000	800000	0	0	375000	0
9	7600000	1671	425000	0	0	0	425000	0
9	8025000	1672	212500	212500	0	0	212500	0
9	8237500	1673	551562	551562	1493750	0	551562	0
9	8789062	1674	692188	692188	0	942188	692188	942188
9	9481250	1675	250000	534375	0	0	534375	0
9	9731250	1676	284375	0	284375	284375	0	284375
9	10015625	1677	384375	384375	384375	384375	384375	384375
9	10400000	1678	264062	264062	264062	264062	264062	264062
9	10664062	1679	1162500	1162500	1162500	1162500	1162500	1162500
9	11826562	1680	250000	250000	250000	250000	250000	250000
9	12076562	1681	854688	854688	854688	854688	573438	854688
9	12650000	1682	0	0	0	0	281250	0
9	12931250	1683	1118750	2196875	2196875	2196875	1118750	2196875
9	14050000	1684	250000	0	0	0	250000	0
9	14300000	1685	828125	0	0	0	828125	0
9	14850000	1686	0	0	0	0	0	0
9	15128125	1687	293750	293750	293750	293750	293750	293750
9	15421875	1688	371875	621875	371875	371875	371875	478125
9	15793750	1689	250000	0	250000	250000	250000	0
9	15900000	1690	0	0	0	0	0	250000
9	16043750	1691	309375	309375	309375	309375	309375	0
9	16150000	1692	0	0	0	0	0	1051562
9	16353125	1693	303125	303125	303125	303125	303125	0
9	16656250	1694	300000	545312	545312	545312	956250	0
9	16800000	1695	0	0	0	0	0	0
9	16956250	1696	245312	0	0	0	0	0
9	17201562	1697	410938	410938	781250	781250	0	298438
9	17500000	1698	0	0	0	0	0	482812
9	17612500	1699	370312	370312	0	0	370312	0
9	17982812	1700	517188	329688	329688	329688	517188	1217188
9	18312500	1701	0	612500	612500	612500	0	0
9	18500000	1702	425000	0	0	0	425000	0
9	18925000	1703	425000	425000	806250	425000	425000	0
9	19200000	1704	0	0	0	0	0	1703125
9	19350000	1705	381250	1553125	0	381250	381250	0
9	19731250	1706	218750	0	1171875	1171875	218750	0
9	19950000	1707	250000	0	0	0	250000	0
9	20200000	1708	300000	0	0	0	300000	0
9	20500000	1709	250000	0	0	0	403125	0
9	20750000	1710	153125	0	0	0	0	0
9	20903125	1711	346875	596875	596875	596875	596875	596875
9	21250000	1712	250000	0	0	0	0	0
9	21500000	1713	500000	500000	500000	500000	500000	500000
9	22000000	1714	250000	250000	250000	250000	250000	250000
9	22250000	1715	3298437	3298437	3298437	3298437	3298437	3298437
9	25548437	1716	426563	426563	426563	426563	426563	426563
9	25975000	1717	300000	1475000	825000	825000	300000	300000
9	26275000	1718	325000	0	0	0	325000	325000
9	26600000	1719	200000	0	0	0	200000	850000
9	26800000	1720	250000	0	650000	250000	250000	0
9	27050000	1721	250000	0	0	250000	250000	0
9	27300000	1722	350000	0	0	600000	600000	0
9	27450000	1723	0	450000	450000	0	0	450000
9	27650000	1724	250000	0	0	0	0	0
9	27900000	1725	300000	525000	525000	525000	300000	525000
9	28200000	1726	350000	0	0	0	350000	0
9	28425000	1727	0	725000	725000	725000	0	725000
9	28550000	1728	350000	0	0	0	350000	0
9	28900000	1729	250000	0	0	0	250000	0
9	29150000	1730	600000	600000	600000	600000	600000	600000
9	29750000	1731	450000	450000	450000	450000	450000	450000
9	30200000	1732	300000	585937	585937	585937	585937	585937
9	30500000	1733	285937	0	0	0	0	0
9	30785937	1734	564063	564063	564063	564063	564063	564063
9	31350000	1735	1350000	1350000	1350000	1350000	1350000	1350000
9	32700000	1736	550000	550000	800000	550000	550000	550000
9	33250000	1737	250000	250000	0	250000	250000	250000
9	33500000	1738	400000	400000	400000	400000	400000	400000
9	33900000	1739	285937	285937	285937	285937	285937	285937
9	34185937	1740	239063	239063	729688	729688	239063	729688
9	34425000	1741	490625	1312500	0	0	490625	0
9	34915625	1742	559375	0	1965625	709375	559375	909375
9	35475000	1743	262500	0	0	0	262500	0
9	35625000	1744	0	0	0	621875	0	0
9	35737500	1745	256250	509375	0	0	256250	0
9	35825000	1746	0	0	0	0	0	275000
9	35993750	1747	253125	0	0	0	253125	0
9	36100000	1748	0	0	0	0	0	373437
9	36246875	1749	226562	226562	0	226562	226562	0
9	36473437	1750	407813	407813	0	407813	526563	2228125
9	36881250	1751	268750	1243750	1243750	1243750	0	0
9	37000000	1752	0	0	0	0	1125000	0
9	37150000	1753	975000	0	0	0	0	0
9	37450000	1754	0	0	0	0	0	0
9	37850000	1755	0	0	0	0	0	0
9	38125000	1756	331250	331250	331250	576562	331250	0
9	38456250	1757	245312	245312	245312	0	245312	0
9	38701562	1758	248438	1123438	1123438	1123438	248438	1123438
9	38950000	1759	875000	0	0	0	875000	0
9	39825000	1760	875000	875000	875000	275000	875000	1575000
9	40100000	1761	0	0	0	600000	0	0
9	40700000	1762	450000	450000	450000	700000	450000	0
9	41150000	1763	250000	250000	250000	0	250000	0
9	41400000	1764	450000	450000	450000	450000	450000	450000
9	41850000	1765	321875	321875	321875	321875	321875	321875
9	42171875	1766	278125	278125	278125	278125	278125	1228125
9	42450000	1767	350000	350000	350000	350000	350000	0
9	42800000	1768	1200000	393750	393750	393750	850000	0
9	43193750	1769	0	206250	206250	206250	0	0
9	43400000	1770	0	600000	600000	600000	0	600000
9	43650000	1771	0	0	0	0	350000	0
9	44000000	1772	300000	1853125	1853125	1853125	300000	1025000
9	44300000	1773	500000	0	0	0	500000	0
9	44800000	1774	225000	0	0	0	225000	0
9	45025000	1775	828125	0	0	0	1078125	675000
9	45700000	1776	0	0	0	0	0	403125
9	45853125	1777	250000	250000	250000	250000	0	0
9	46103125	1778	646875	646875	646875	646875	646875	646875
9	46750000	1779	400000	2050000	2050000	1750000	1750000	2050000
9	47150000	1780	1650000	0	0	0	0	0
9	48500000	1781	0	0	0	850000	300000	0
9	48800000	1782	550000	550000	550000	0	550000	550000
9	49350000	1783	425000	425000	425000	425000	425000	3675000
9	49775000	1784	3250000	3250000	3250000	3250000	3250000	0
9	53025000	1785	575000	575000	575000	575000	575000	575000
9	53600000	1786	350000	1300000	1300000	1300000	350000	1300000
9	53950000	1787	950000	0	0	0	950000	0
9	54900000	1788	251562	251562	251562	251562	251562	251562
9	55151562	1789	848438	1148438	1148438	1148438	848438	1148438
9	56000000	1790	300000	0	0	0	300000	0
9	56300000	1791	250000	250000	250000	250000	250000	250000
9	56550000	1792	900000	660937	660937	660937	660937	660937
9	57210937	1793	0	939063	939063	939063	239063	239063
9	57450000	1794	450000	0	0	0	450000	300000
9	57750000	1795	0	0	0	0	0	400000
9	57900000	1796	250000	0	0	0	250000	0
9	58150000	1797	600000	600000	600000	600000	600000	600000
9	58750000	1798	800000	800000	800000	1050000	800000	1300000
9	59550000	1799	250000	250000	250000	0	250000	0
9	59800000	1800	250000	250000	250000	250000	250000	0
9	60050000	1801	256250	546875	700000	256250	256250	256250
9	60306250	1802	290625	0	0	290625	290625	290625
9	60596875	1803	153125	903125	0	1353125	428125	1353125
9	60750000	1804	275000	0	750000	0	0	0
9	61025000	1805	475000	0	0	0	475000	0
9	61500000	1806	450000	450000	450000	0	450000	0
9	61700000	1807	0	0	0	0	0	0
9	61950000	1808	250000	525000	525000	525000	250000	525000
9	62200000	1809	275000	0	0	0	275000	0
9	62475000	1810	298437	298437	298437	298437	725000	298437
9	62773437	1811	426563	426563	426563	426563	0	426563
9	63200000	1812	1000000	1000000	1000000	1000000	1000000	1000000
9	64200000	1813	500000	500000	500000	500000	500000	500000
9	64700000	1814	303125	1025000	303125	303125	303125	303125
9	65003125	1815	278125	0	996875	278125	278125	278125
9	65281250	1816	443750	0	0	443750	443750	443750
9	65725000	1817	275000	275000	0	275000	275000	275000
9	66000000	1818	500000	500000	500000	500000	500000	500000
9	66500000	1819	250000	250000	1000000	1000000	250000	250000
9	66750000	1820	275000	500000	0	0	500000	750000
9	67025000	1821	225000	0	0	0	0	0
9	67250000	1822	250000	250000	0	0	250000	0
9	67500000	1823	1101562	1101562	1101562	1101562	1101562	1101562
9	68601562	1824	998438	1948438	1948438	1948438	1948438	1948438
9	69600000	1825	250000	0	0	0	0	0
9	69850000	1826	450000	0	0	0	0	0
9	70300000	1827	250000	0	0	0	0	0
9	70550000	1828	812500	812500	812500	812500	812500	812500
9	71362500	1829	837500	837500	837500	837500	837500	837500
9	72200000	1830	525000	525000	525000	525000	525000	525000
9	72725000	1831	725000	1175000	1175000	1175000	975000	725000
9	73450000	1832	250000	0	0	0	0	600000
9	73700000	1833	350000	0	0	0	350000	0
9	73900000	1834	0	409375	409375	409375	0	0
9	74050000	1835	259375	0	0	0	259375	259375
9	74309375	1836	439062	439062	439062	439062	439062	439062
9	74748437	1837	201563	495313	495313	495313	351563	351563
9	74950000	1838	537500	0	0	0	0	0
9	75100000	1839	0	0	0	0	387500	387500
9	75243750	1840	0	243750	243750	243750	0	0
9	75487500	1841	610937	610937	610937	610937	610937	610937
9	76098437	1842	339063	339063	339063	339063	339063	339063
9	76437500	1843	312500	312500	312500	312500	312500	312500
9	76750000	1844	275000	275000	275000	275000	275000	275000
9	77025000	1845	375000	646875	646875	646875	646875	375000
9	77400000	1846	271875	0	0	0	0	600000
9	77671875	1847	328125	328125	328125	328125	328125	0
9	78000000	1848	325000	325000	950000	325000	325000	325000
9	78325000	1849	625000	625000	0	625000	625000	625000
9	78950000	1850	625000	625000	625000	625000	625000	625000
9	79575000	1851	425000	725000	725000	725000	725000	1006250
9	80000000	1852	300000	0	0	0	0	0
9	80300000	1853	281250	281250	281250	281250	281250	0
9	80581250	1854	256250	0	0	0	256250	0
9	80837500	1855	0	0	0	0	0	0
10	350000	1856	250000	250000	250000	250000	250000	0
10	600000	1857	250000	250000	250000	250000	250000	0
10	850000	1858	1750000	1750000	1750000	1750000	1750000	1750000
10	2600000	1859	289062	289062	289062	289062	289062	289062
10	2889062	1860	360938	360938	360938	360938	360938	360938
10	3250000	1861	450000	450000	450000	450000	450000	450000
10	3700000	1862	350000	350000	350000	350000	350000	350000
10	4050000	1863	3650000	3650000	3650000	3650000	3650000	3650000
10	7700000	1864	500000	900000	900000	900000	900000	900000
10	8200000	1865	400000	0	0	0	0	0
10	8600000	1866	450000	950000	450000	1325000	450000	450000
10	9050000	1867	500000	0	500000	0	500000	500000
10	9550000	1868	375000	375000	375000	0	375000	375000
10	9925000	1869	787500	1723437	787500	787500	675000	675000
10	10600000	1870	0	0	0	0	1048437	1048437
10	10712500	1871	935937	0	935937	935937	0	0
10	11648437	1872	426563	654688	654688	654688	426563	426563
10	12075000	1873	228125	0	0	0	228125	228125
10	12303125	1874	396875	657812	657812	657812	396875	396875
10	12700000	1875	260937	0	0	0	260937	260937
10	12960937	1876	989063	832813	832813	832813	832813	689063
10	13400000	1877	0	0	0	0	0	0
10	13650000	1878	0	0	0	0	0	300000
10	13793750	1879	0	656250	656250	656250	656250	0
10	13950000	1880	250000	0	0	0	0	500000
10	14200000	1881	250000	0	0	0	0	0
10	14450000	1882	950000	4100000	4100000	4100000	950000	4100000
10	15400000	1883	3425000	0	0	0	3425000	0
10	18550000	1884	0	900000	900000	900000	0	275000
10	18825000	1885	225000	0	0	0	475000	475000
10	19050000	1886	250000	0	0	0	0	0
10	19300000	1887	375000	0	0	0	375000	1050000
10	19450000	1888	0	900000	900000	900000	0	0
10	19675000	1889	225000	0	0	0	675000	0
10	19900000	1890	450000	0	0	0	0	0
10	20350000	1891	750000	750000	750000	1400000	1400000	1400000
10	21100000	1892	650000	650000	650000	0	0	0
10	21750000	1893	350000	350000	350000	350000	350000	350000
10	22100000	1894	1400000	1400000	1400000	1400000	1400000	1400000
10	23500000	1895	375000	903125	903125	903125	600000	375000
10	23875000	1896	375000	0	0	0	0	225000
10	24100000	1897	0	0	0	0	303125	800000
10	24250000	1898	300000	0	0	0	0	0
10	24403125	1899	0	796875	796875	796875	796875	0
10	24550000	1900	650000	0	0	0	0	0
10	24900000	1901	0	0	0	0	0	3639062
10	25200000	1902	3339062	3339062	3339062	3339062	3339062	0
10	28539062	1903	610938	1160938	1160938	1160938	1160938	1160938
10	29150000	1904	550000	0	0	0	0	0
10	29700000	1905	500000	500000	500000	500000	500000	500000
10	30200000	1906	1984375	1984375	1984375	1984375	1984375	1984375
10	32184375	1907	262500	262500	262500	262500	262500	262500
10	32446875	1908	353125	353125	353125	353125	353125	2003125
10	32800000	1909	500000	1650000	1650000	1650000	1650000	0
10	33300000	1910	1150000	0	0	0	0	0
10	34450000	1911	450000	675000	675000	675000	675000	675000
10	34900000	1912	225000	0	0	0	0	0
10	35125000	1913	4453125	4453125	4453125	4453125	4453125	4453125
10	39578125	1914	3646875	171875	171875	171875	1621875	3646875
10	39750000	1915	0	3475000	3475000	3475000	0	0
10	41200000	1916	0	0	0	0	2025000	0
10	43225000	1917	475000	475000	475000	1325000	475000	1325000
10	43700000	1918	850000	850000	850000	0	850000	0
10	44250000	1919	0	0	0	0	0	0
10	44550000	1920	750000	750000	750000	750000	750000	750000
10	45300000	1921	250000	250000	250000	250000	250000	250000
10	45550000	1922	450000	625000	625000	450000	450000	450000
10	46000000	1923	1000000	0	0	1000000	1000000	1000000
10	46175000	1924	0	825000	825000	0	0	0
10	47000000	1925	400000	400000	400000	400000	400000	400000
10	47400000	1926	562500	562500	562500	562500	562500	250000
10	47650000	1927	0	0	0	0	0	312500
10	47962500	1928	387500	387500	387500	387500	387500	387500
10	48350000	1929	250000	250000	250000	250000	250000	250000
10	48600000	1930	3050000	250000	250000	250000	3050000	3050000
10	48850000	1931	0	2800000	2800000	2800000	0	0
10	51650000	1932	250000	1100000	1100000	1100000	250000	1100000
10	51900000	1933	850000	0	0	0	850000	0
10	52750000	1934	1539062	1539062	1539062	1539062	1539062	1539062
10	54289062	1935	960938	960938	960938	960938	960938	960938
10	55250000	1936	900000	1523437	1523437	1523437	1523437	1200000
10	56150000	1937	300000	0	0	0	0	0
10	56450000	1938	323437	0	0	0	0	323437
10	56773437	1939	851563	726563	595313	595313	726563	595313
10	57368750	1940	0	0	953125	953125	0	256250
10	57500000	1941	0	821875	0	0	821875	0
10	57625000	1942	696875	0	0	0	0	696875
10	58321875	1943	878125	878125	878125	878125	878125	878125
10	59200000	1944	600000	600000	600000	600000	600000	600000
10	59800000	1945	500000	1850000	1350000	1350000	1350000	1350000
10	60300000	1946	350000	0	0	0	0	0
10	60650000	1947	500000	0	0	0	0	0
10	61150000	1948	500000	0	500000	500000	500000	500000
10	61650000	1949	4778125	4778125	4778125	4778125	4778125	4778125
10	66428125	1950	1371875	1371875	1371875	1371875	1371875	1371875
10	67800000	1951	350000	350000	350000	350000	350000	350000
10	68150000	1952	3650000	3650000	3650000	3650000	3650000	3650000
10	71800000	1953	493750	493750	493750	493750	493750	493750
10	72293750	1954	896875	896875	896875	896875	1806250	896875
10	73190625	1955	909375	909375	909375	909375	0	909375
10	74100000	1956	350000	350000	350000	350000	350000	350000
10	74450000	1957	250000	500000	500000	500000	500000	500000
10	74700000	1958	250000	0	0	0	0	0
10	74950000	1959	1800000	1800000	1800000	1800000	1800000	1800000
10	76750000	1960	350000	350000	350000	350000	350000	350000
10	77100000	1961	0	0	0	0	0	350000
10	77450000	1962	0	0	0	0	0	0
11	600000	1963	0	0	0	0	0	0
11	950000	1964	0	0	0	0	0	0
11	1300000	1965	0	0	0	0	0	0
11	1500000	1966	0	0	0	0	0	0
11	1850000	1967	0	837500	600000	600000	0	0
11	2450000	1968	0	0	618750	618750	0	0
11	2687500	1969	381250	656250	0	0	381250	0
11	2850000	1970	0	0	0	0	0	0
11	3068750	1971	1181250	0	1181250	275000	2881250	0
11	3343750	1972	0	2606250	0	681250	0	0
11	3800000	1973	0	0	0	0	0	2150000
11	4025000	1974	0	0	0	1656250	0	0
11	4250000	1975	700000	0	1431250	0	0	0
11	4425000	1976	0	0	0	0	0	0
11	4650000	1977	0	0	0	0	0	0
11	4950000	1978	2065625	0	0	0	0	0
11	5500000	1979	0	0	0	0	0	0
11	5681250	1980	0	0	1334375	1334375	0	0
11	5950000	1981	0	1065625	0	0	1065625	2600000
11	6650000	1982	0	0	0	0	0	0
11	7015625	1983	953125	953125	953125	953125	953125	0
11	7250000	1984	0	0	0	0	0	0
11	7550000	1985	0	0	0	0	0	0
11	7968750	1986	181250	381250	381250	381250	725000	0
11	8150000	1987	543750	0	0	0	0	0
11	8350000	1988	0	343750	343750	343750	0	0
11	8550000	1989	0	0	0	0	0	1550000
11	8693750	1990	556250	556250	556250	556250	556250	0
11	9250000	1991	700000	700000	700000	700000	700000	0
11	9950000	1992	450000	1250000	1250000	1250000	450000	0
11	10100000	1993	0	0	0	0	0	2600000
11	10400000	1994	550000	0	0	0	1300000	0
11	10950000	1995	750000	0	0	0	0	0
11	11200000	1996	0	500000	500000	500000	0	0
11	11700000	1997	1000000	1000000	1000000	1000000	1000000	0
11	12700000	1998	696875	350000	696875	350000	696875	4056250
11	13050000	1999	0	346875	0	346875	0	0
11	13396875	2000	303125	303125	528125	303125	303125	0
11	13700000	2001	1962500	225000	0	978125	978125	0
11	13925000	2002	0	753125	753125	0	0	0
11	14678125	2003	0	621875	621875	621875	621875	0
11	15150000	2004	0	0	0	0	0	0
11	15300000	2005	0	362500	1100000	362500	362500	0
11	15662500	2006	587500	937500	0	737500	737500	0
11	16250000	2007	350000	0	0	0	0	0
11	16400000	2008	0	0	356250	356250	200000	0
11	16600000	2009	156250	156250	0	0	1250000	0
11	16756250	2010	543750	543750	543750	543750	0	3743750
11	17300000	2011	1900000	1200000	1200000	2456250	0	0
