ensembl_gene_id	HCT116_Nut0h_1	HCT116_Nut0h_2	HCT116_Nut10h_1	HCT116_Nut10h_2	HCT116_Nut1h_1	HCT116_Nut1h_2
ENSG00000266454	0	0	0	0	0	0
ENSG00000266455	0	0	0	0	0	0
ENSG00000266456	1	2	1	1	5	2
ENSG00000266457	0	0	0	0	0	0
ENSG00000266458	0	0	0	0	0	0
ENSG00000266459	0	0	0	0	0	0
ENSG00000266460	0	0	0	0	0	0
ENSG00000266461	0	0	0	0	0	0
ENSG00000266462	0	1	2	0	5	0
ENSG00000266463	0	0	0	0	0	0
ENSG00000266465	0	0	0	0	0	0
ENSG00000266466	0	0	0	0	0	0
ENSG00000266467	0	0	0	0	0	0
ENSG00000266468	0	0	0	0	0	0
ENSG00000266469	329	414	325	408	677	558
ENSG00000266470	0	0	0	0	0	0
ENSG00000266473	4	9	25	20	1	1
ENSG00000266475	0	1	0	0	0	0
ENSG00000266476	0	0	0	0	0	0
ENSG00000266477	0	0	0	0	0	0
ENSG00000266478	0	0	0	0	0	0
ENSG00000266479	0	0	1	0	0	0
ENSG00000266481	0	0	0	0	0	0
ENSG00000266482	0	0	0	0	1	0
ENSG00000266483	0	0	0	0	0	0
ENSG00000266485	0	0	0	0	0	0
ENSG00000266486	0	0	0	0	0	0
ENSG00000266487	0	0	0	0	0	0
ENSG00000266489	0	0	0	0	0	0
ENSG00000266490	12	16	15	10	33	13
ENSG00000266491	0	0	0	0	1	0
ENSG00000266492	0	0	0	0	0	0
ENSG00000266493	0	0	0	0	0	0
ENSG00000266494	0	0	0	0	0	1
ENSG00000266495	1	0	0	0	0	2
ENSG00000266496	0	0	0	0	0	0
ENSG00000266497	0	0	0	0	0	0
ENSG00000266498	1	1	0	1	2	0
ENSG00000266499	0	0	0	0	0	0
ENSG00000266500	0	0	0	0	0	0
ENSG00000266501	1	4	1	9	2	2
ENSG00000266502	0	0	0	0	0	0
ENSG00000266503	0	0	0	0	0	0
ENSG00000266504	0	0	0	0	0	0
ENSG00000266505	0	0	0	0	0	0
ENSG00000266507	2	4	3	4	0	0
ENSG00000266508	0	0	0	0	0	0
ENSG00000266509	0	0	0	0	0	0
ENSG00000266510	0	0	0	0	0	0
ENSG00000266511	0	0	0	0	0	0
ENSG00000266512	0	0	0	0	0	0
ENSG00000266513	0	0	0	0	0	0
ENSG00000266514	0	0	0	0	0	0
ENSG00000266515	0	0	0	0	0	0
ENSG00000266517	0	0	0	0	0	0
ENSG00000266518	0	0	0	0	0	0
ENSG00000266520	0	0	0	0	0	0
ENSG00000266521	0	3	1	6	8	2
ENSG00000266522	0	3	1	1	0	0
ENSG00000266525	0	1	0	1	0	0
ENSG00000266526	0	0	0	0	0	0
ENSG00000266527	0	0	0	0	0	0
ENSG00000266529	0	0	0	0	0	0
ENSG00000266530	0	0	0	0	0	0
ENSG00000266531	0	0	0	0	1	0
ENSG00000266532	0	0	0	0	0	0
ENSG00000266533	0	0	0	0	1	0
ENSG00000266534	0	0	0	0	0	0
ENSG00000266535	0	0	0	0	0	0
ENSG00000266536	0	0	1	0	0	0
ENSG00000266537	0	0	0	0	0	1
ENSG00000266538	3	2	2	1	8	7
ENSG00000266539	0	1	0	0	0	0
ENSG00000266540	0	0	0	0	0	0
ENSG00000266541	0	0	0	0	4	1
ENSG00000266542	0	1	0	0	0	0
ENSG00000266543	0	0	0	0	0	0
ENSG00000266544	0	0	0	0	0	0
ENSG00000266545	0	0	0	0	0	0
ENSG00000266546	0	0	0	0	0	0
ENSG00000266547	0	0	0	0	0	0
ENSG00000266549	0	0	0	0	0	0
ENSG00000266550	0	0	0	0	0	0
ENSG00000266551	0	0	0	0	0	0
ENSG00000266552	0	0	0	0	0	0
ENSG00000266553	0	0	0	1	0	0
ENSG00000266554	0	0	0	0	0	0
ENSG00000266555	0	0	0	1	3	0
ENSG00000266556	0	0	0	0	0	0
ENSG00000266558	0	0	0	0	0	0
ENSG00000266559	0	0	0	0	0	0
ENSG00000266560	0	0	0	0	0	0
ENSG00000266561	0	0	0	0	0	0
ENSG00000266563	0	0	1	0	1	1
ENSG00000266564	0	0	0	0	0	0
ENSG00000266566	0	0	0	1	0	1
ENSG00000266567	0	0	0	0	0	0
ENSG00000266568	0	0	0	0	0	0
ENSG00000266569	0	0	0	0	0	0
ENSG00000266570	0	0	0	0	0	0
ENSG00000266573	0	0	0	0	0	0
ENSG00000266575	0	0	0	0	0	0
ENSG00000266577	0	0	0	0	0	0
ENSG00000266578	3	0	0	0	0	0
ENSG00000266579	2	0	0	1	3	0
ENSG00000266580	0	0	1	0	0	2
ENSG00000266581	0	0	0	0	0	0
ENSG00000266582	0	0	0	0	0	0
ENSG00000266583	0	0	0	0	0	0
ENSG00000266584	0	0	0	0	0	0
ENSG00000266586	0	0	0	0	0	0
ENSG00000266587	1	1	1	0	0	0
ENSG00000266588	0	0	0	0	0	0
ENSG00000266589	0	3	1	0	2	0
ENSG00000266590	0	0	0	0	0	0
ENSG00000266591	0	0	0	0	0	0
ENSG00000266593	0	0	0	0	0	0
ENSG00000266594	0	0	1	0	3	0
ENSG00000266595	0	0	0	0	0	0
ENSG00000266596	0	0	0	0	0	0
ENSG00000266597	0	0	0	0	0	0
ENSG00000266598	0	1	0	4	0	0
ENSG00000266599	0	0	0	0	1	0
ENSG00000266601	5	15	28	10	11	8
ENSG00000266602	0	0	0	0	0	0
ENSG00000266603	0	0	0	0	0	0
ENSG00000266604	0	0	2	0	1	0
ENSG00000266605	0	0	0	0	0	0
ENSG00000266606	0	0	0	0	0	0
ENSG00000266608	0	0	0	0	0	0
ENSG00000266609	0	0	0	0	0	0
ENSG00000266610	0	0	0	0	0	0
ENSG00000266611	0	0	0	0	0	0
ENSG00000266613	0	0	0	0	0	0
ENSG00000266614	0	0	0	0	0	0
ENSG00000266616	0	0	0	0	0	0
ENSG00000266617	0	0	0	0	0	0
ENSG00000266618	0	0	0	0	1	1
ENSG00000266619	0	0	0	0	0	0
ENSG00000266620	0	0	0	0	0	0
ENSG00000266621	0	0	0	0	2	0
ENSG00000266625	0	0	0	1	0	0
ENSG00000266627	0	0	0	0	0	0
ENSG00000266628	0	0	0	0	0	0
ENSG00000266630	0	0	0	0	0	0
ENSG00000266631	0	0	0	0	0	0
ENSG00000266632	0	0	0	0	0	0
ENSG00000266633	0	0	0	0	0	0
ENSG00000266634	0	0	3	0	0	0
ENSG00000266635	0	0	0	0	0	0
ENSG00000266636	0	0	0	0	0	0
ENSG00000266637	0	0	0	0	0	0
ENSG00000266638	0	0	0	0	0	0
ENSG00000266640	4	1	3	2	1	0
ENSG00000266642	2	1	1	1	0	0
ENSG00000266643	0	0	1	0	0	0
ENSG00000266644	1	0	0	1	2	0
ENSG00000266645	0	0	0	0	0	0
ENSG00000266647	0	0	0	0	0	0
ENSG00000266648	0	2	1	2	1	0
ENSG00000266649	0	0	0	0	0	0
ENSG00000266650	0	0	0	0	0	0
ENSG00000266651	35	37	47	64	93	78
ENSG00000266652	0	0	0	0	0	0
ENSG00000266654	4	1	6	8	5	2
ENSG00000266655	0	0	0	0	0	0
ENSG00000266656	6	1	4	0	0	2
ENSG00000266657	0	0	0	0	0	0
ENSG00000266658	0	0	0	0	0	0
ENSG00000266663	0	0	0	0	0	0
ENSG00000266664	0	0	0	0	0	0
ENSG00000266665	0	0	0	0	0	0
ENSG00000266666	0	0	0	0	0	0
ENSG00000266667	0	0	0	0	0	0
ENSG00000266668	1	0	0	1	0	0
ENSG00000266669	0	0	0	0	0	0
ENSG00000266670	0	0	0	0	0	0
ENSG00000266671	0	0	0	0	0	0
ENSG00000266673	0	0	0	0	0	0
ENSG00000266675	0	0	0	0	0	0
ENSG00000266676	0	0	0	0	0	0
ENSG00000266677	0	0	0	1	4	0
ENSG00000266678	0	0	0	0	0	0
ENSG00000266680	22	16	125	92	32	16
ENSG00000266682	0	0	0	0	0	0
ENSG00000266683	0	0	0	0	0	0
ENSG00000266684	0	0	0	0	0	0
ENSG00000266685	0	0	0	0	0	0
ENSG00000266687	0	0	0	0	0	0
ENSG00000266688	0	0	0	0	0	0
ENSG00000266690	0	0	0	0	0	0
ENSG00000266691	0	0	0	0	0	0
ENSG00000266692	0	0	0	0	0	0
ENSG00000266693	0	0	0	0	0	0
ENSG00000266694	0	0	0	0	0	0
ENSG00000266696	0	0	0	0	0	0
ENSG00000266697	0	0	0	0	0	0
ENSG00000266698	0	0	0	0	0	0
ENSG00000266699	0	0	0	0	0	0
ENSG00000266700	0	0	0	0	0	0
ENSG00000266701	13	7	8	13	2	4
ENSG00000266703	0	0	0	0	0	0
ENSG00000266704	0	0	0	0	0	0
ENSG00000266705	0	0	0	0	0	0
ENSG00000266706	0	0	0	0	0	0
ENSG00000266707	0	0	0	0	0	1
ENSG00000266708	2	0	0	0	5	1
ENSG00000266709	14	18	17	19	12	8
ENSG00000266710	1	0	1	0	0	0
ENSG00000266711	0	0	0	0	0	0
ENSG00000266712	3	0	1	0	2	1
ENSG00000266713	0	0	0	0	0	0
ENSG00000266714	304	290	512	455	129	107
ENSG00000266715	0	0	0	0	0	0
ENSG00000266717	0	5	0	2	3	0
ENSG00000266718	0	0	0	0	2	0
ENSG00000266719	0	0	0	0	0	0
ENSG00000266720	0	0	0	0	0	0
ENSG00000266721	3	0	2	0	0	0
ENSG00000266722	0	0	0	0	0	0
ENSG00000266724	0	0	0	0	0	0
ENSG00000266727	0	0	0	0	0	0
ENSG00000266728	0	0	0	0	0	0
ENSG00000266729	0	0	0	0	0	1
ENSG00000266730	0	0	0	0	0	0
ENSG00000266731	0	0	0	0	0	0
ENSG00000266732	0	0	0	0	1	0
ENSG00000266733	3	7	2	8	2	2
ENSG00000266734	0	0	0	0	0	0
ENSG00000266736	0	0	0	0	0	0
ENSG00000266737	0	0	0	0	0	0
ENSG00000266738	0	0	0	0	0	0
ENSG00000266739	0	0	0	0	0	0
ENSG00000266740	0	0	0	0	0	0
ENSG00000266743	0	0	0	0	0	0
ENSG00000266744	0	0	2	0	0	0
ENSG00000266745	0	0	0	0	0	0
ENSG00000266746	0	0	0	0	0	0
ENSG00000266749	0	0	0	0	0	0
ENSG00000266750	1	0	0	0	1	0
ENSG00000266751	0	0	0	0	0	0
ENSG00000266753	90	109	84	136	65	58
ENSG00000266754	0	0	0	2	0	0
ENSG00000266756	0	0	0	0	0	0
ENSG00000266757	0	0	0	0	0	0
ENSG00000266758	0	0	0	1	1	0
ENSG00000266760	0	0	0	0	0	0
ENSG00000266761	0	0	0	0	0	0
ENSG00000266763	0	0	0	0	0	0
ENSG00000266765	0	0	0	0	0	0
ENSG00000266767	0	0	0	0	0	0
ENSG00000266768	0	0	0	0	0	0
ENSG00000266769	0	0	0	0	0	0
ENSG00000266770	2	0	0	0	1	0
ENSG00000266771	0	0	0	0	0	0
ENSG00000266772	0	0	0	0	0	0
ENSG00000266774	0	0	0	0	0	0
ENSG00000266775	0	0	0	0	0	0
ENSG00000266776	0	0	0	0	0	0
ENSG00000266777	16	18	16	27	12	9
ENSG00000266778	0	0	0	0	1	0
ENSG00000266780	2	1	0	0	3	2
ENSG00000266782	0	0	1	0	0	0
ENSG00000266783	4	2	2	3	4	1
ENSG00000266786	0	0	0	0	0	0
ENSG00000266792	0	0	0	0	1	0
ENSG00000266793	0	0	0	0	0	0
ENSG00000266794	0	0	0	0	0	0
ENSG00000266795	0	0	0	0	0	0
ENSG00000266798	0	0	0	0	0	0
ENSG00000266799	0	0	0	0	1	0
ENSG00000266800	0	0	0	0	0	0
ENSG00000266801	0	3	0	1	1	3
ENSG00000266802	0	0	0	2	1	1
ENSG00000266803	0	0	0	1	0	0
ENSG00000266805	0	0	0	0	0	0
ENSG00000266806	0	0	0	0	0	0
ENSG00000266807	0	0	0	0	0	0
ENSG00000266808	0	0	0	0	0	0
ENSG00000266809	0	0	0	0	0	0
ENSG00000266811	0	0	0	0	0	0
ENSG00000266813	0	0	0	0	0	0
ENSG00000266814	0	0	0	0	0	0
ENSG00000266816	0	0	0	0	0	0
ENSG00000266817	0	0	0	0	0	0
ENSG00000266818	0	0	0	0	0	0
ENSG00000266820	0	0	0	0	0	0
ENSG00000266821	7	2	1	0	4	1
ENSG00000266822	0	0	0	0	0	0
ENSG00000266824	0	1	4	2	0	0
ENSG00000266825	0	1	1	0	0	0
ENSG00000266826	1	2	2	1	0	0
ENSG00000266827	0	0	0	0	0	0
ENSG00000266828	0	0	0	0	0	0
ENSG00000266829	0	0	0	0	0	0
ENSG00000266830	4	0	2	3	0	0
ENSG00000266831	0	0	0	0	0	0
ENSG00000266832	0	0	0	0	1	0
ENSG00000266835	1	1	1	1	3	2
ENSG00000266836	0	0	0	0	0	0
ENSG00000266837	2	0	0	0	0	0
ENSG00000266838	0	0	0	0	0	0
ENSG00000266839	0	0	0	0	0	0
ENSG00000266840	0	0	0	0	0	0
ENSG00000266843	0	0	0	0	0	0
ENSG00000266844	0	2	1	0	0	0
ENSG00000266846	0	0	0	0	0	0
ENSG00000266849	0	0	0	0	0	0
ENSG00000266850	0	0	0	0	0	1
ENSG00000266852	2	5	6	2	16	12
ENSG00000266853	0	0	0	0	0	0
ENSG00000266854	0	0	0	0	0	0
ENSG00000266855	0	0	0	0	0	0
ENSG00000266857	0	0	0	0	0	0
ENSG00000266858	0	0	0	0	0	0
ENSG00000266859	0	0	0	0	0	0
ENSG00000266861	0	0	0	0	0	0
ENSG00000266862	0	0	0	0	0	0
ENSG00000266863	0	0	0	0	0	0
ENSG00000266864	0	0	0	0	0	0
ENSG00000266865	5	5	0	3	6	1
ENSG00000266866	0	1	0	0	0	0
ENSG00000266867	20	24	33	23	0	0
ENSG00000266868	0	0	0	0	0	0
ENSG00000266869	25	29	49	48	36	30
ENSG00000266872	0	0	0	0	0	0
ENSG00000266875	0	0	0	0	0	0
ENSG00000266876	0	1	0	1	0	1
ENSG00000266877	0	0	0	0	0	0
ENSG00000266881	0	0	0	0	0	0
ENSG00000266885	0	0	0	0	0	0
ENSG00000266887	0	0	0	0	0	0
ENSG00000266889	0	0	0	0	0	0
ENSG00000266890	0	0	0	0	0	0
ENSG00000266891	0	1	1	0	3	0
ENSG00000266892	0	0	0	0	0	0
ENSG00000266893	0	0	0	0	0	0
ENSG00000266895	1	3	0	0	2	3
ENSG00000266896	9	15	12	25	26	16
ENSG00000266897	5	14	11	13	22	22
ENSG00000266899	0	0	0	0	0	0
ENSG00000266900	0	0	0	0	4	1
ENSG00000266901	0	0	0	0	1	0
ENSG00000266903	6	3	5	9	5	9
ENSG00000266904	21	14	65	49	9	10
ENSG00000266905	0	0	0	0	0	0
ENSG00000266906	0	0	0	0	0	0
ENSG00000266907	0	0	1	0	0	0
ENSG00000266908	0	0	0	0	0	0
ENSG00000266909	0	0	0	0	2	1
ENSG00000266910	13	21	17	10	25	10
ENSG00000266911	0	0	0	0	1	0
ENSG00000266912	0	0	1	0	7	3
ENSG00000266913	9	4	11	18	2	2
ENSG00000266915	0	0	0	0	0	0
ENSG00000266916	0	0	0	0	0	0
ENSG00000266918	0	0	0	2	6	2
ENSG00000266919	0	0	0	0	0	0
ENSG00000266920	0	0	0	0	0	1
ENSG00000266921	6	0	1	0	0	0
ENSG00000266922	0	0	1	2	2	1
ENSG00000266923	0	0	0	0	0	0
ENSG00000266924	0	0	0	0	0	0
ENSG00000266925	0	0	0	0	0	0
ENSG00000266926	7	8	9	11	12	12
ENSG00000266927	1	1	2	0	0	0
ENSG00000266928	0	0	0	0	0	0
ENSG00000266929	0	0	0	0	0	0
ENSG00000266930	44	26	37	29	38	37
ENSG00000266931	0	0	0	0	0	0
ENSG00000266932	0	1	0	0	0	0
ENSG00000266933	6	5	3	4	3	1
ENSG00000266934	3	2	3	2	3	0
ENSG00000266935	0	0	0	0	0	0
ENSG00000266936	2	7	6	1	3	5
ENSG00000266938	0	0	0	1	0	0
ENSG00000266939	0	0	0	0	0	0
ENSG00000266941	1	1	0	1	2	1
ENSG00000266942	1	2	0	0	0	1
ENSG00000266943	0	0	0	0	0	0
ENSG00000266944	0	0	1	0	0	0
ENSG00000266945	0	0	0	0	0	0
ENSG00000266946	0	0	0	1	3	2
ENSG00000266947	12	18	40	41	14	8
ENSG00000266949	0	0	0	0	0	0
ENSG00000266950	0	0	0	1	1	0
ENSG00000266951	0	0	0	0	0	0
ENSG00000266952	0	0	0	0	0	0
ENSG00000266953	0	0	0	0	0	0
ENSG00000266954	0	0	0	0	0	0
ENSG00000266955	0	0	0	0	0	1
ENSG00000266956	0	0	0	0	0	0
ENSG00000266957	0	0	4	4	2	0
ENSG00000266958	1	0	0	0	0	0
ENSG00000266959	0	0	0	0	1	0
ENSG00000266960	0	0	0	0	0	0
ENSG00000266961	0	0	0	0	0	0
ENSG00000266962	108	68	180	103	9	7
ENSG00000266963	0	0	0	0	0	0
ENSG00000266964	2	6	12	4	3	0
ENSG00000266965	0	0	0	0	0	0
ENSG00000266967	52	65	78	92	140	73
ENSG00000266968	0	0	0	0	0	0
ENSG00000266969	1	2	2	1	11	3
ENSG00000266970	19	15	15	8	8	6
ENSG00000266971	0	0	0	0	0	0
ENSG00000266972	32	51	22	13	78	46
ENSG00000266973	0	0	0	0	0	0
ENSG00000266975	5	2	3	8	2	1
ENSG00000266976	0	0	0	1	0	0
ENSG00000266977	0	0	0	0	0	0
ENSG00000266978	1	0	1	2	0	0
ENSG00000266979	0	0	0	0	0	0
ENSG00000266980	1	2	4	2	3	1
ENSG00000266981	0	0	0	0	0	0
ENSG00000266983	8	17	3	5	13	9
ENSG00000266984	0	0	0	0	0	0
ENSG00000266985	0	0	0	0	0	1
ENSG00000266987	2	0	0	0	2	0
ENSG00000266988	0	0	0	0	0	0
ENSG00000266989	0	0	0	0	0	0
ENSG00000266990	0	1	0	0	0	0
ENSG00000266992	0	0	0	0	0	0
ENSG00000266993	9	15	22	31	60	19
ENSG00000266994	1	0	2	2	1	0
ENSG00000266995	0	0	0	0	2	0
ENSG00000266996	0	0	0	0	0	0
ENSG00000266997	0	0	0	0	0	0
ENSG00000266998	0	0	0	0	2	0
ENSG00000266999	58	74	17	23	94	66
ENSG00000267000	0	0	0	0	0	0
ENSG00000267001	0	0	0	0	0	0
ENSG00000267002	41	57	64	62	102	61
ENSG00000267003	1	0	0	0	12	4
ENSG00000267004	0	1	0	0	1	0
ENSG00000267005	0	0	1	1	0	2
ENSG00000267006	1	5	0	3	16	3
ENSG00000267007	0	0	0	0	0	0
ENSG00000267009	4	6	7	1	0	5
ENSG00000267010	97	131	67	92	128	68
ENSG00000267011	1	5	4	3	4	1
ENSG00000267012	0	0	0	0	0	0
ENSG00000267013	0	0	0	0	0	0
ENSG00000267014	0	0	0	0	0	0
ENSG00000267015	0	0	0	0	0	0
ENSG00000267016	0	0	0	0	0	0
ENSG00000267018	4	10	7	15	11	9
ENSG00000267019	0	1	0	0	0	0
ENSG00000267020	0	0	0	0	0	0
ENSG00000267021	0	0	0	0	0	0
ENSG00000267022	0	0	0	0	0	0
ENSG00000267023	688	824	898	1013	965	789
ENSG00000267024	1	3	1	3	0	2
ENSG00000267025	29	53	49	29	169	87
ENSG00000267026	0	1	1	1	1	0
ENSG00000267027	0	0	0	0	0	0
ENSG00000267028	0	0	0	0	0	0
ENSG00000267029	1	1	1	2	0	0
ENSG00000267030	0	0	0	0	0	0
ENSG00000267032	0	0	0	0	0	0
ENSG00000267033	4	9	0	4	0	5
ENSG00000267034	0	0	0	0	0	0
ENSG00000267035	0	0	0	0	0	0
ENSG00000267036	0	0	0	0	0	0
ENSG00000267037	0	0	0	0	0	0
ENSG00000267038	0	0	0	0	0	0
ENSG00000267039	0	0	0	0	0	0
ENSG00000267040	92	107	109	94	75	61
ENSG00000267041	14	12	3	17	52	49
ENSG00000267042	3	0	1	0	0	0
ENSG00000267043	0	0	0	0	0	0
ENSG00000267044	0	1	0	0	0	0
ENSG00000267045	1	0	0	1	0	0
ENSG00000267046	0	0	0	0	0	0
ENSG00000267047	0	0	0	0	0	0
ENSG00000267048	8	3	7	3	7	2
ENSG00000267049	6	5	5	13	13	10
ENSG00000267051	0	0	0	0	0	0
ENSG00000267052	1	2	2	1	2	0
ENSG00000267053	2	0	0	0	0	0
ENSG00000267054	0	0	0	0	0	0
ENSG00000267055	0	0	0	0	1	0
ENSG00000267056	39	44	140	153	181	119
ENSG00000267057	0	0	0	0	0	0
ENSG00000267058	0	1	0	1	1	0
ENSG00000267059	0	0	0	0	0	0
ENSG00000267060	8	9	11	17	25	10
ENSG00000267061	0	0	0	0	0	0
ENSG00000267062	0	0	0	0	0	0
ENSG00000267063	0	0	0	0	0	0
ENSG00000267064	1	3	3	3	4	4
ENSG00000267065	0	0	0	1	1	0
ENSG00000267066	0	0	0	0	0	0
ENSG00000267067	0	0	1	3	3	3
ENSG00000267069	0	2	0	2	0	0
ENSG00000267070	0	0	0	0	0	0
ENSG00000267072	0	0	0	0	0	0
ENSG00000267073	410	301	536	405	90	72
ENSG00000267074	0	0	0	0	0	0
ENSG00000267075	0	0	0	0	0	0
ENSG00000267076	0	0	0	0	5	8
ENSG00000267077	2	1	1	3	1	0
ENSG00000267078	1	2	0	1	0	0
ENSG00000267079	0	0	0	0	1	0
ENSG00000267080	414	433	401	400	282	194
ENSG00000267081	0	0	0	0	0	0
ENSG00000267082	22	25	26	24	19	11
ENSG00000267083	0	0	0	2	0	0
ENSG00000267084	0	0	0	0	0	0
ENSG00000267085	0	0	0	0	0	0
ENSG00000267086	0	0	0	0	0	0
ENSG00000267088	1	0	0	0	1	0
ENSG00000267089	0	0	0	0	1	0
ENSG00000267090	0	0	0	0	0	0
ENSG00000267091	0	0	0	0	0	0
ENSG00000267092	6	5	4	14	4	2
ENSG00000267093	10	12	2	4	10	12
ENSG00000267094	0	0	0	0	0	0
ENSG00000267095	0	0	0	0	0	0
ENSG00000267096	9	8	7	7	13	7
ENSG00000267097	0	0	0	0	0	0
ENSG00000267098	0	0	0	0	0	0
ENSG00000267099	0	0	0	0	0	0
ENSG00000267100	501	481	334	347	486	373
ENSG00000267101	0	0	0	0	0	0
ENSG00000267102	0	0	0	1	1	0
ENSG00000267104	0	0	0	0	0	0
ENSG00000267105	0	0	0	0	0	0
ENSG00000267106	66	83	225	244	89	72
ENSG00000267107	1	0	0	0	0	0
ENSG00000267108	1	2	1	1	5	1
ENSG00000267109	0	0	0	0	0	0
ENSG00000267110	9	6	11	7	0	0
ENSG00000267112	0	0	0	0	0	0
ENSG00000267113	0	0	0	0	0	0
ENSG00000267114	3	1	1	0	3	5
ENSG00000267115	0	0	0	0	0	0
ENSG00000267116	0	0	0	0	0	0
ENSG00000267117	3	6	1	3	2	0
ENSG00000267118	0	0	0	0	0	0
ENSG00000267119	4	4	6	2	1	1
ENSG00000267120	0	0	5	0	0	0
ENSG00000267121	18	13	12	16	21	10
ENSG00000267122	3	0	2	0	0	0
ENSG00000267123	77	66	54	60	41	43
ENSG00000267124	0	0	0	0	0	0
ENSG00000267125	0	0	0	0	0	0
ENSG00000267127	11	5	6	3	6	6
ENSG00000267128	3	12	60	50	3	4
ENSG00000267129	0	0	0	0	0	0
ENSG00000267130	0	1	1	4	2	1
ENSG00000267131	0	0	0	0	0	0
ENSG00000267132	0	0	0	0	0	0
ENSG00000267133	0	0	0	0	0	0
ENSG00000267134	0	0	0	0	0	0
ENSG00000267135	0	0	0	0	0	0
ENSG00000267136	0	0	0	0	0	0
ENSG00000267137	0	0	0	0	0	1
ENSG00000267138	7	6	1	3	8	4
ENSG00000267139	0	0	0	0	0	0
ENSG00000267140	0	3	0	0	0	0
ENSG00000267141	11	11	6	10	18	18
ENSG00000267142	0	0	0	0	0	0
ENSG00000267143	0	0	0	0	0	0
ENSG00000267144	0	0	0	0	0	0
ENSG00000267145	0	0	0	0	0	0
ENSG00000267146	0	0	0	0	0	0
ENSG00000267147	32	45	18	21	23	33
ENSG00000267148	0	0	0	0	0	0
ENSG00000267149	4	2	2	3	9	3
ENSG00000267150	0	1	0	1	4	6
ENSG00000267151	0	0	0	0	0	0
ENSG00000267152	6	10	10	17	16	14
ENSG00000267153	0	0	0	0	0	0
ENSG00000267154	0	0	0	0	0	0
ENSG00000267156	1	0	0	2	1	0
ENSG00000267157	2	1	1	1	0	1
ENSG00000267159	3	1	0	2	0	0
ENSG00000267160	3	1	1	3	11	10
ENSG00000267161	78	84	67	56	82	72
ENSG00000267162	0	0	0	0	0	0
ENSG00000267163	2	3	2	4	1	5
ENSG00000267165	0	0	0	0	0	0
ENSG00000267166	0	0	1	1	1	0
ENSG00000267167	0	1	0	0	3	0
ENSG00000267168	0	0	0	0	0	0
ENSG00000267169	66	104	57	110	171	102
ENSG00000267170	0	0	0	0	0	0
ENSG00000267172	0	0	0	0	0	0
ENSG00000267173	0	0	0	0	0	0
ENSG00000267174	6	7	3	3	3	2
ENSG00000267175	0	0	0	0	0	0
ENSG00000267177	0	0	0	0	0	0
ENSG00000267178	0	0	0	1	0	0
ENSG00000267179	0	0	0	0	1	0
ENSG00000267180	0	0	0	0	0	0
ENSG00000267181	0	0	0	0	0	0
ENSG00000267182	1	0	0	0	0	0
ENSG00000267183	18	34	9	25	30	18
ENSG00000267184	0	0	0	0	0	0
ENSG00000267185	2	1	4	6	12	15
ENSG00000267187	0	0	0	0	0	0
ENSG00000267188	0	0	0	0	0	0
ENSG00000267189	0	0	0	0	0	0
ENSG00000267190	0	0	0	0	0	0
ENSG00000267191	1	0	2	0	0	3
ENSG00000267192	0	0	0	0	0	0
ENSG00000267193	0	0	0	0	0	1
ENSG00000267194	0	0	0	0	0	0
ENSG00000267195	0	0	1	2	0	0
ENSG00000267196	1	0	0	0	0	0
ENSG00000267197	6	6	0	3	21	10
ENSG00000267198	4	6	4	2	2	0
ENSG00000267199	2	4	6	5	3	2
ENSG00000267200	0	0	1	2	0	1
ENSG00000267201	28	18	10	9	30	16
ENSG00000267202	0	0	0	0	0	0
ENSG00000267203	1	2	2	5	4	1
ENSG00000267204	0	0	0	0	0	0
ENSG00000267205	0	1	0	0	1	0
ENSG00000267206	0	1	0	0	0	0
ENSG00000267207	0	0	0	0	0	0
ENSG00000267209	0	0	0	0	0	0
ENSG00000267211	1	0	0	0	0	0
ENSG00000267212	0	0	0	1	1	0
ENSG00000267213	23	26	18	28	11	6
ENSG00000267214	0	0	0	0	0	0
ENSG00000267215	0	0	0	0	0	0
ENSG00000267216	19	18	8	19	12	14
ENSG00000267218	1	5	0	1	0	0
ENSG00000267219	3	4	9	1	8	4
ENSG00000267220	0	0	0	0	0	0
ENSG00000267221	35	33	46	36	12	9
ENSG00000267222	4	0	0	2	0	1
ENSG00000267223	0	0	0	0	0	0
ENSG00000267224	0	0	0	0	0	0
ENSG00000267225	0	0	0	0	1	0
ENSG00000267226	6	8	6	6	7	5
ENSG00000267227	0	1	0	0	0	0
ENSG00000267228	2	1	0	1	4	1
ENSG00000267230	0	0	0	0	0	3
ENSG00000267231	0	1	0	1	0	0
ENSG00000267232	0	0	0	0	0	0
ENSG00000267233	0	0	0	0	0	0
ENSG00000267234	0	0	0	0	0	1
ENSG00000267235	0	0	3	0	0	0
ENSG00000267237	0	0	0	0	0	0
ENSG00000267238	0	0	0	0	0	0
ENSG00000267239	0	0	0	0	0	0
ENSG00000267240	0	0	0	0	0	0
ENSG00000267241	0	0	0	0	0	0
ENSG00000267242	6	11	5	4	13	10
ENSG00000267243	0	0	0	0	0	0
ENSG00000267244	127	153	165	126	87	62
ENSG00000267245	0	0	0	0	0	0
ENSG00000267246	5	8	8	14	9	1
ENSG00000267247	3	4	2	3	0	0
ENSG00000267248	82	100	83	79	63	48
ENSG00000267249	33	32	25	42	31	24
ENSG00000267250	0	0	0	0	0	0
ENSG00000267251	2	5	6	13	12	6
ENSG00000267252	0	0	0	0	0	0
